example_id,query_text_hash,split,domain,question_type,static_or_dynamic,policy_id,policy_family,selector_eligible,selected_endpoints,endpoint_count,api_call_count,failure,total_latency_ms,measured_cost_units,context_count,context_token_count,source_count,supporting_fact_title_recall,supporting_fact_sentence_recall,answer_correctness_f1,answer_exact_match,evidence_support_score,abstained,abstention_correctness,final_quality_score
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,low_retrieval_single_endpoint,low,True,/sports/nba/get_games_on_date,1,1,1,15.991457737982273,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,expanded_retrieval_multi_endpoint,expanded,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.18787477165460587,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,adaptive_routing_on_insufficient_evidence,adaptive,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.0894591212272644,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,measured_cost_minimizer_at_quality_floor,measured,True,/sports/nba/get_games_on_date,1,1,1,0.03816746175289154,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,measured_latency_minimizer_at_quality_floor,measured,True,/sports/nba/get_games_on_date,1,1,1,0.03733299672603607,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,quality_only_best_on_validation,quality,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.07254257798194885,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,constrained_quality_optimizer,constrained,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.06862543523311615,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,pareto_frontier_selector,pareto,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.06641633808612823,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,governed_selection,governed,True,/sports/nba/get_games_on_date|/sports/soccer/get_games_on_date,2,2,2,0.06370898336172104,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,static_default_policy,static,True,/sports/nba/get_games_on_date,1,1,1,0.033542513847351074,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
e8f7bcf99ed3a48324600e8818ae69457d29092605406fb70b91825b90f5ca7b,2b414be3456df75f5d07412ca139ae69d15fcb299390657f09d110b3e0ace024,confirmatory_test,sports,post-processing,static,rag_compass_optional,rag,True,/sports/soccer/get_games_on_date|/sports/nba/get_games_on_date,2,2,2,0.06524939090013504,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,low_retrieval_single_endpoint,low,True,/movie/get_movie_info,1,1,1,0.04249997437000275,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,expanded_retrieval_multi_endpoint,expanded,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.07237493991851807,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,adaptive_routing_on_insufficient_evidence,adaptive,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.07212534546852112,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,measured_cost_minimizer_at_quality_floor,measured,True,/movie/get_movie_info,1,1,1,0.03195926547050476,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,measured_latency_minimizer_at_quality_floor,measured,True,/movie/get_movie_info,1,1,1,0.07695984095335007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,quality_only_best_on_validation,quality,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.08116662502288818,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,constrained_quality_optimizer,constrained,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.06924942135810852,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,pareto_frontier_selector,pareto,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.06691645830869675,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,governed_selection,governed,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.07033348083496094,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,static_default_policy,static,True,/movie/get_movie_info,1,1,1,0.16133300960063934,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
885b40531f223e25e1bb0d31d869b79d65def79a0a47892f9775ee4c23eac528,347c04c39bbf02703fe0b97d03790e1efbda9b0997a1edec59e5ccff87ab1fff,calibration,movie,simple_w_condition,static,rag_compass_optional,rag,True,/movie/get_person_info|/movie/get_movie_info,2,2,2,0.06837490946054459,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,low_retrieval_single_endpoint,low,True,/finance/get_ticker_by_name,1,1,1,0.08112471550703049,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,expanded_retrieval_multi_endpoint,expanded,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.14487374573946,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,adaptive_routing_on_insufficient_evidence,adaptive,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.09845849126577377,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,measured_cost_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.041999854147434235,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,measured_latency_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.1848749816417694,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,quality_only_best_on_validation,quality,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.07729139178991318,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,constrained_quality_optimizer,constrained,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.07270835340023041,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,pareto_frontier_selector,pareto,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.06912462413311005,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,governed_selection,governed,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.1698741689324379,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,static_default_policy,static,True,/finance/get_ticker_by_name,1,1,1,0.03529060631990433,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
542b86a1badfc99efca723cf4b01b5b48f155d74d5edc6b9d352938246fc7f08,14188bda3995f6799769a8345756c10ebbab9d8e31f801d1a93a7500c7e27c37,validation,finance,multi-hop,slow-changing,rag_compass_optional,rag,True,/finance/get_company_name|/finance/get_ticker_by_name,2,2,2,0.0794585794210434,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,low_retrieval_single_endpoint,low,True,/movie/get_movie_info,1,1,1,0.037750229239463806,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,expanded_retrieval_multi_endpoint,expanded,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.06708409637212753,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,adaptive_routing_on_insufficient_evidence,adaptive,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.07087551057338715,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,measured_cost_minimizer_at_quality_floor,measured,True,/movie/get_movie_info,1,1,1,0.031124800443649292,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,measured_latency_minimizer_at_quality_floor,measured,True,/movie/get_movie_info,1,1,1,0.03266613930463791,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,quality_only_best_on_validation,quality,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.060959719121456146,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,constrained_quality_optimizer,constrained,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.0644586980342865,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,pareto_frontier_selector,pareto,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.05912594497203827,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,governed_selection,governed,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.062416307628154755,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,static_default_policy,static,True,/movie/get_movie_info,1,1,1,0.031041912734508514,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
755a8867ae272213985b361e4fabecdd2be162cf423687810716cfada6b15f84,c0149d6eda77c8aff5a68ba709ae5a5a11113102eb9d4247356494e7a73eaec8,calibration,movie,simple,static,rag_compass_optional,rag,True,/movie/get_person_info|/movie/get_movie_info,2,2,2,0.05933362990617752,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,low_retrieval_single_endpoint,low,True,/finance/get_ticker_by_name,1,1,1,0.033124350011348724,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,expanded_retrieval_multi_endpoint,expanded,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.060041435062885284,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,adaptive_routing_on_insufficient_evidence,adaptive,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.06233248859643936,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,measured_cost_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.029665417969226837,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,measured_latency_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.029167160391807556,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,quality_only_best_on_validation,quality,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.05970802158117294,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,constrained_quality_optimizer,constrained,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.05900021642446518,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,pareto_frontier_selector,pareto,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.06687454879283905,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,governed_selection,governed,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.05883350968360901,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,static_default_policy,static,True,/finance/get_ticker_by_name,1,1,1,0.034875236451625824,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
7b4c7a85f6438e04bcd01326163b3bcb80362586b39cd7f290b960ea2299eda8,cd437a4c05bc23f68d941c8b3387b056238a5e13d63e22c8ba108f52ff26e392,validation,finance,multi-hop,real-time,rag_compass_optional,rag,True,/finance/get_company_name|/finance/get_ticker_by_name,2,2,2,0.06025098264217377,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,low_retrieval_single_endpoint,low,True,/movie/get_movie_info,1,1,1,0.03679189831018448,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,expanded_retrieval_multi_endpoint,expanded,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.06229337304830551,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,adaptive_routing_on_insufficient_evidence,adaptive,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.06541796028614044,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,measured_cost_minimizer_at_quality_floor,measured,True,/movie/get_movie_info,1,1,1,0.034582801163196564,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,measured_latency_minimizer_at_quality_floor,measured,True,/movie/get_movie_info,1,1,1,0.03179069608449936,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,quality_only_best_on_validation,quality,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.48070773482322693,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,constrained_quality_optimizer,constrained,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.1370403915643692,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,pareto_frontier_selector,pareto,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.07087364792823792,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,governed_selection,governed,True,/movie/get_movie_info|/movie/get_person_info,2,2,2,0.09795837104320526,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,static_default_policy,static,True,/movie/get_movie_info,1,1,1,0.04291720688343048,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
b7346c93271409b8aa6c61fa25960c1b8fbbf21c11b00897eb6759c24b905b2b,d70d4e87e5399eea468d5546971719749f39eb5207a570cb0c581b62e9e5e2a1,confirmatory_test,movie,simple,static,rag_compass_optional,rag,True,/movie/get_person_info|/movie/get_movie_info,2,2,2,0.07750000804662704,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
00363d9df43e9dfd107d3825a1c20c8b169040785c318f22e5901a57c735dfff,71599878ecfb3a60c1f93a97b9cbcc535b811f48cf513321ee895a8c33c04f83,calibration,finance,simple,real-time,low_retrieval_single_endpoint,low,True,/finance/get_ticker_by_name,1,1,1,0.051958486437797546,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
00363d9df43e9dfd107d3825a1c20c8b169040785c318f22e5901a57c735dfff,71599878ecfb3a60c1f93a97b9cbcc535b811f48cf513321ee895a8c33c04f83,calibration,finance,simple,real-time,expanded_retrieval_multi_endpoint,expanded,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.07270742207765579,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
00363d9df43e9dfd107d3825a1c20c8b169040785c318f22e5901a57c735dfff,71599878ecfb3a60c1f93a97b9cbcc535b811f48cf513321ee895a8c33c04f83,calibration,finance,simple,real-time,adaptive_routing_on_insufficient_evidence,adaptive,True,/finance/get_ticker_by_name|/finance/get_company_name,2,2,2,0.07050018757581711,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
00363d9df43e9dfd107d3825a1c20c8b169040785c318f22e5901a57c735dfff,71599878ecfb3a60c1f93a97b9cbcc535b811f48cf513321ee895a8c33c04f83,calibration,finance,simple,real-time,measured_cost_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.03220885992050171,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
00363d9df43e9dfd107d3825a1c20c8b169040785c318f22e5901a57c735dfff,71599878ecfb3a60c1f93a97b9cbcc535b811f48cf513321ee895a8c33c04f83,calibration,finance,simple,real-time,measured_latency_minimizer_at_quality_floor,measured,True,/finance/get_ticker_by_name,1,1,1,0.031624920666217804,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0
